gene_name,num_of_illumina_exps,median_illumina_mean_read2_gc_fraction,num_of_ultima_exps,median_ultima_mean_read2_gc_fraction
AZIN2,21.0,0.5498498498498499,24.0,0.46904944153126754
AZU1,21.0,0.6924593528871604,24.0,0.7097030970208689
B2M,21.0,0.2973983195934686,24.0,0.27250899060052586
B3GALNT1,21.0,0.4215405589638718,24.0,0.3462570377049635
B3GALNT2,21.0,0.4358333333333333,24.0,0.37526264190127734
B3GALT1,19.0,0.3888888888888888,24.0,0.3776788930747163
B3GALT2,21.0,0.3674979446423678,24.0,0.33625220749068396
B3GALT4,21.0,0.5821528380071311,24.0,0.5021595166435093
B3GALT5,18.0,0.4394510582010581,21.0,0.3958333333333333
B3GALT5-AS1,6.0,0.4361111111111111,5.0,0.5148148148148147
B3GALT6,21.0,0.5771665187814257,24.0,0.3870190743501841
B3GAT1,20.0,0.5196969696969698,21.0,0.4036036036036036
B3GAT2,21.0,0.3528682170542635,24.0,0.3105047532471519
B3GAT3,21.0,0.6095941545548408,24.0,0.5864069532461589
B3GLCT,21.0,0.4458837075417386,24.0,0.3486493085701916
B3GNT10,21.0,0.4354460093896714,24.0,0.43610094536640087
B3GNT2,21.0,0.5056599229287091,24.0,0.37401162486807527
B3GNT3,17.0,0.5697530864197531,23.0,0.5236557672457531
B3GNT4,21.0,0.5002469135802469,24.0,0.449009175009517
B3GNT5,21.0,0.3655313781141596,24.0,0.3579107606506934
B3GNT6,18.0,0.5666666666666667,24.0,0.5952682891518756
B3GNT7,21.0,0.4968131940337736,24.0,0.5275558500274873
B3GNT8,21.0,0.6567808930425753,24.0,0.5248825160678614
B3GNT9,21.0,0.4950617283950617,24.0,0.31950310922994596
B3GNTL1,21.0,0.5932266563845511,24.0,0.46663068933622215
B4GALNT1,13.0,0.4569288389513108,14.0,0.3472222222222222
B4GALNT2,19.0,0.4533333333333333,22.0,0.41994301994301997
B4GALNT3,21.0,0.6015873015873016,24.0,0.5485932525280652
B4GALNT4,20.0,0.6347890559732665,24.0,0.3115027153386853
B4GALT1,21.0,0.4614005719467113,24.0,0.38600188866883167
B4GALT1-AS1,21.0,0.3512820512820512,24.0,0.3648792315197933
B4GALT2,21.0,0.6115245478036176,24.0,0.5066120537775705
B4GALT3,21.0,0.5202928297755883,24.0,0.4536229244194593
B4GALT4,21.0,0.4581106068246764,24.0,0.3586657459556062
B4GALT4-AS1,8.0,0.48601747815230956,12.0,0.4111111111111111
B4GALT5,21.0,0.4012898212898212,24.0,0.33815449242050055
B4GALT6,21.0,0.3446299550868971,24.0,0.3184082982919363
B4GALT7,21.0,0.5830774152271274,24.0,0.4363328766016076
B4GAT1,21.0,0.4553656220322887,24.0,0.49652190863362045
B9D1,21.0,0.5486468646864686,24.0,0.45107050705558044
B9D2,21.0,0.5708532968286562,24.0,0.5124642124581464
BAALC,21.0,0.4697205065818204,24.0,0.3795849026311803
BAALC-AS1,21.0,0.4956471935853379,24.0,0.4423358472460208
BAALC-AS2,21.0,0.560176282051282,24.0,0.4781158121323812
BAAT,13.0,0.3733333333333333,22.0,0.337037037037037
BABAM1,21.0,0.5640757730207272,24.0,0.38373706975102906
BABAM2,21.0,0.4707562152586891,24.0,0.4690892779286051
BACE1,21.0,0.4802818886539817,24.0,0.4169152471365126
BACE1-AS,21.0,0.3301272264631043,24.0,0.26681245195084213
BACE2,21.0,0.5018639554587268,24.0,0.4091962356716192
BACE2-IT1,12.0,0.5027777777777778,23.0,0.5
BACH1,21.0,0.390157615802877,24.0,0.3678143568081548
BACH1-AS1,21.0,0.5048154093097914,24.0,0.46887107115573495
BACH1-IT2,21.0,0.4003831417624521,24.0,0.3545698189655426
BACH2,21.0,0.44313089167053,24.0,0.3699270358532033
BAD,21.0,0.6560064820686253,24.0,0.6227493364612198
BAG1,21.0,0.5310851478137724,24.0,0.40825815115482506
BAG2,21.0,0.3887888521533085,24.0,0.3476576718098203
BAG3,21.0,0.4313840155945419,24.0,0.36714218898616247
BAG4,21.0,0.3688570290720828,24.0,0.3907916267679227
BAG5,21.0,0.4333418423784482,24.0,0.3688382550628193
BAG6,21.0,0.5677291771409418,24.0,0.47851966362186693
BAHCC1,21.0,0.520042735042735,24.0,0.38000417314514834
BAHD1,21.0,0.3864814814814815,24.0,0.4016551515803229
BAIAP2,21.0,0.6255787037037037,24.0,0.5432380186671513
BAIAP2-DT,21.0,0.5106296610969507,24.0,0.520117037243007
BAIAP2L1,21.0,0.4816091954022988,24.0,0.49395666771883884
BAIAP2L2,21.0,0.6130434782608696,24.0,0.47601457472990955
BAIAP3,21.0,0.6027777777777777,24.0,0.4921661287384378
BAK1,21.0,0.5697671156004489,24.0,0.524458051653814
BAMBI,21.0,0.3414141414141414,24.0,0.36080028761432653
BANCR,5.0,0.4444444444444444,12.0,0.4444444444444444
BANF1,21.0,0.508884915757192,24.0,0.387831747652698
BANF2,1.0,0.5333333333333333,3.0,0.5510204081632653
BANK1,21.0,0.4036305346157178,24.0,0.37944399278965113
BANP,21.0,0.5225810660925164,24.0,0.3997534643222172
BAP1,21.0,0.5788863501734789,24.0,0.5042475659814794
BARD1,21.0,0.3870785971048285,24.0,0.3898905900658099
BARHL1,,,1.0,0.7222222222222222
BARHL2,,,2.0,0.49444444444444446
BARX1,1.0,0.7222222222222222,,
BARX2,21.0,0.5583333333333333,24.0,0.5508056974772129
BASP1,21.0,0.4605318620541527,24.0,0.4368160100965086
BASP1-AS1,20.0,0.5298287854467629,23.0,0.5345029239766081
BATF,21.0,0.6243389683571738,24.0,0.45263932978372723
BATF2,21.0,0.5206769683590875,24.0,0.3984598542580846
BATF3,21.0,0.6060010482180294,24.0,0.42708592027270076
BAX,21.0,0.5514513311749719,24.0,0.4780085362371641
BAZ1A,21.0,0.4003501400560224,24.0,0.37133147105790276
BAZ1B,21.0,0.4590565085771947,24.0,0.42445590430979363
BAZ2A,21.0,0.4392488319396819,24.0,0.4335077006494936
BAZ2B,21.0,0.401026564948531,24.0,0.403968914656197
BBC3,21.0,0.5701140873015873,24.0,0.2795210376103164
BBIP1,21.0,0.3516513152435482,24.0,0.33215364976322875
BBOF1,21.0,0.4526255707762556,24.0,0.41939932842956795
BBOX1,2.0,0.5083333333333333,,
BBOX1-AS1,10.0,0.4642063492063492,10.0,0.4777777777777778
BBS1,21.0,0.5517195767195767,24.0,0.5552847584294358
BBS10,21.0,0.3408602150537634,24.0,0.341667574885243
BBS12,21.0,0.4053497942386831,24.0,0.3613791401598561
BBS2,21.0,0.3901978363516825,24.0,0.35909891905487656
BBS4,21.0,0.4522644163150492,24.0,0.37839180577076137
BBS5,21.0,0.3738688085676037,24.0,0.33425514769927495
BBS7,21.0,0.4060859854829704,24.0,0.38408649631220315
BBS9,21.0,0.4150160565189467,24.0,0.3714062813755233
BBX,21.0,0.3984119521496108,24.0,0.3987617501055343
BCAM,21.0,0.6264533333333334,24.0,0.5802123781334603
BCAN,20.0,0.5962222222222222,23.0,0.4523809523809524
BCAP29,21.0,0.3631796597101753,24.0,0.3325500171400439
BCAP31,21.0,0.5649897941437607,24.0,0.5354462824674042
BCAR1,21.0,0.6496969696969697,21.0,0.4320987654320987
BCAR3,21.0,0.4539130434782608,24.0,0.3698644466366714
BCAR4,14.0,0.4472222222222222,22.0,0.3867704826038159
BCAS1,21.0,0.4711111111111111,24.0,0.45778497125231266
BCAS2,21.0,0.3381478796665458,24.0,0.32487111119783685
BCAS3,21.0,0.5162540178959256,24.0,0.4885404345726285
BCAS4,21.0,0.5476277715471903,24.0,0.50725940625553
BCAT1,21.0,0.3903747534516765,24.0,0.35183927169764184
BCAT2,21.0,0.6180671403562971,24.0,0.4767062757657738
BCCIP,21.0,0.4126643861649563,24.0,0.38896783116454814
BCDIN3D,21.0,0.457248421335483,24.0,0.4074101990741059
BCDIN3D-AS1,20.0,0.4426262626262626,24.0,0.4173028070803473
BCHE,9.0,0.3374999999999999,12.0,0.32438271604938274
BCKDHA,21.0,0.5624209575429088,24.0,0.5678616767850437
BCKDHB,21.0,0.3540073835893771,24.0,0.29560159311971324
BCKDK,21.0,0.6190142999158829,24.0,0.5334448661249639
BCL10,21.0,0.3720592948717949,24.0,0.3491591246349198
BCL11A,21.0,0.3901494992945545,24.0,0.35943717417664567
BCL11B,21.0,0.3509803921568628,24.0,0.32229448116187526
BCL2,21.0,0.422219321148825,24.0,0.3754509158818519
BCL2A1,21.0,0.38507423466036,24.0,0.30701162145393884
BCL2L1,21.0,0.6017540225122574,24.0,0.4498405868003804
BCL2L10,21.0,0.3515151515151515,24.0,0.25266694652131216
BCL2L11,21.0,0.4566736547868623,24.0,0.3692278801206438
BCL2L12,21.0,0.5757435303205871,24.0,0.4431265643335939
BCL2L13,21.0,0.454695734176513,24.0,0.4037091693864254
BCL2L14,21.0,0.5123456790123456,24.0,0.5303676541837374
BCL2L15,21.0,0.4450980392156862,24.0,0.3949017214223542
BCL2L2,21.0,0.4638176351263865,24.0,0.4139777839848555
BCL2L2-PABPN1,18.0,0.5623803578859758,7.0,0.5277777777777778
BCL3,21.0,0.5696780893042575,24.0,0.40323711776688703
BCL6,21.0,0.4557162153865046,24.0,0.4528986818812829
BCL6B,21.0,0.4986111111111111,24.0,0.4686675594807133
BCL7A,21.0,0.567536023054755,24.0,0.4526666486353659
BCL7B,21.0,0.4413063909774436,24.0,0.29659719492496467
BCL7C,21.0,0.6208802391401131,24.0,0.566863470499104
BCL9,21.0,0.4501754385964913,24.0,0.4822715144794366
BCL9L,21.0,0.5637803819444445,24.0,0.5222531117037934
BCLAF1,21.0,0.4044080774172158,24.0,0.39603592473515903
BCLAF3,21.0,0.4011906806342664,24.0,0.3767074301855191
BCO1,19.0,0.4555555555555555,23.0,0.4391063003166304
BCO2,21.0,0.4146184738955823,24.0,0.38842530282878523
BCOR,21.0,0.4149659863945578,24.0,0.40989881337775247
BCORL1,21.0,0.5207555555555556,24.0,0.5093242844409591
BCR,21.0,0.5686278615298715,24.0,0.5125348396433209
BCS1L,21.0,0.5219629869662274,24.0,0.5036395430577749
BDH1,21.0,0.488746235536535,24.0,0.4461935011785708
BDH2,21.0,0.4122653819130784,24.0,0.299523753271726
BDKRB1,5.0,0.4722222222222222,3.0,0.3888888888888889
BDKRB2,10.0,0.5076190476190476,17.0,0.3851851851851851
BDNF,21.0,0.4024242424242424,24.0,0.37585163207693306
BDNF-AS,21.0,0.405780173704702,24.0,0.43064942894224495
BDP1,21.0,0.412985012414143,24.0,0.4116138533311273
BEAN1,11.0,0.4438202247191011,17.0,0.4878863826232247
BEAN1-AS1,7.0,0.36,24.0,0.4
BECN1,21.0,0.4131590413943355,24.0,0.3467209127126127
BECN2,2.0,0.5611111111111111,,
BEGAIN,21.0,0.6093567251461988,24.0,0.43806308471161837
BEND2,21.0,0.4087415222305953,24.0,0.4000511029882951
BEND3,21.0,0.4914529914529915,24.0,0.4079235695743343
BEND4,21.0,0.4399224275610312,24.0,0.42896425375218517
BEND5,21.0,0.4983014861995753,24.0,0.429643582620093
BEND6,21.0,0.4409378960709759,24.0,0.3926096669591861
BEND7,21.0,0.5070625037598508,24.0,0.41805259131006767
BEST1,21.0,0.4901504124211547,24.0,0.510629995946938
BEST2,18.0,0.5464285714285715,24.0,0.5264468782900344
BEST3,21.0,0.4483333333333333,24.0,0.38131738022259043
BEST4,21.0,0.4892255892255893,24.0,0.38290360264151446
BET1,21.0,0.3204987373737373,24.0,0.28968642521058396
BET1L,21.0,0.5309443030817076,24.0,0.393893480279945
BEX1,21.0,0.4799880186656577,24.0,0.3758128229884644
BEX2,21.0,0.461129106894956,24.0,0.37599942307139794
BEX3,21.0,0.4450969651608054,24.0,0.38692126600746657
BEX4,21.0,0.4158549528846065,24.0,0.3283005987406344
BEX5,21.0,0.457222980142489,24.0,0.3922507543798216
BFAR,21.0,0.4725742420914749,24.0,0.4751898106520059
BFSP1,21.0,0.4981481481481481,24.0,0.4655049739909642
BFSP2,21.0,0.5023102310231023,24.0,0.4460025119529933
BFSP2-AS1,7.0,0.4831460674157303,13.0,0.4666666666666667
BGLAP,21.0,0.6461988304093568,22.0,0.6308333333333334
BGLT3,6.0,0.4138888888888889,9.0,0.3629629629629629
BGN,19.0,0.6266666666666667,24.0,0.5592180215323255
BHLHA15,6.0,0.775,4.0,0.7212962962962963
BHLHB9,21.0,0.4364444444444444,24.0,0.3931924445407491
BHLHE22,20.0,0.5066216249296223,21.0,0.4833333333333333
BHLHE23,5.0,0.7686868686868688,4.0,0.7472222222222222
BHLHE40,21.0,0.4822057460611677,24.0,0.4539985937563299
BHLHE40-AS1,21.0,0.447008547008547,24.0,0.3809793769008427
BHLHE41,21.0,0.4177912051023834,24.0,0.37588270239174426
BHMG1,3.0,0.5466666666666666,3.0,0.3777777777777777
BHMT,18.0,0.4027777777777778,24.0,0.5127885906872917
BHMT2,21.0,0.4752136752136752,24.0,0.5441022969839957
BICC1,21.0,0.399685534591195,24.0,0.3901159466031403
BICD1,21.0,0.44142023499724,24.0,0.41111675027620964
BICD2,21.0,0.4193011406403798,24.0,0.39548153150587695
BICDL1,21.0,0.4551282051282052,23.0,0.4039611196872759
BICDL2,18.0,0.568138784852268,24.0,0.4351335937462463
BICRA,21.0,0.4878695208970438,24.0,0.3267149297850734
BICRA-AS1,10.0,0.5027777777777778,11.0,0.4666666666666667
BICRAL,21.0,0.3863689776733255,24.0,0.35038202121016715
BID,21.0,0.4543755289565953,24.0,0.34463453677487454
BIK,21.0,0.5043809523809524,24.0,0.46161351664943373
BIN1,21.0,0.6515547698842363,24.0,0.5078014889543703
BIN2,21.0,0.4674260391266103,24.0,0.4632568497114851
BIN3,21.0,0.5665551839464883,24.0,0.4383880336544126
BIRC2,21.0,0.3867461395302047,24.0,0.35490998962413733
BIRC3,21.0,0.3383114992721979,24.0,0.3726995615958385
BIRC5,21.0,0.5564096059529849,24.0,0.47212156929615484
BIRC6,21.0,0.3946275144778493,24.0,0.3729968119500239
BIRC6-AS1,16.0,0.2833333333333333,12.0,0.2668154761904762
BIRC7,16.0,0.6557539682539683,20.0,0.49582903868618156
BISPR,21.0,0.4517352703793382,24.0,0.5189457920110813
BIVM,21.0,0.3880459770114942,24.0,0.4223570677407764
BIVM-ERCC5,7.0,0.5,2.0,0.6277777777777778
BLACAT1,12.0,0.4555555555555555,16.0,0.4444444444444444
BLACE,7.0,0.4888888888888889,7.0,0.55
BLCAP,21.0,0.499009324009324,24.0,0.37312417578343554
BLID,11.0,0.4,17.0,0.2740740740740741
BLK,21.0,0.6590602787778086,24.0,0.6209477591501242
BLM,21.0,0.4275773769761746,24.0,0.3998048852083742
BLMH,21.0,0.4639931424335094,24.0,0.4361968229781369
BLNK,21.0,0.4299911111111111,24.0,0.41749762247160815
BLOC1S1,21.0,0.5645838227233576,24.0,0.5891393237281799
BLOC1S2,21.0,0.3809926386013342,24.0,0.3413090302535955
BLOC1S3,21.0,0.5213178294573643,24.0,0.5057898285813048
BLOC1S4,21.0,0.4566952346219304,24.0,0.2816541352135195
BLOC1S5,21.0,0.3634610398029301,24.0,0.41596629843924393
BLOC1S5-TXNDC5,1.0,0.525,3.0,0.5444444444444444
BLOC1S6,21.0,0.3986036318942652,24.0,0.3834014436182459
BLVRA,21.0,0.466592439425269,24.0,0.42222851334591227
BLVRB,21.0,0.5840945902170391,24.0,0.51134028044708
BLZF1,21.0,0.3830020033903529,24.0,0.3730429629972108
BMF,21.0,0.500453514739229,24.0,0.37849744234531335
BMF-AS1,10.0,0.5333333333333333,3.0,0.5555555555555556
BMI1,21.0,0.3431338121840915,24.0,0.3612193186547281
BMP1,21.0,0.6162934929243361,24.0,0.5693436066799711
BMP10,12.0,0.4722222222222222,15.0,0.4748272209717993
BMP2,21.0,0.4129148629148629,24.0,0.39028425556114277
BMP2K,21.0,0.3931172799281752,24.0,0.3576433297007512
BMP3,20.0,0.4509006525135557,24.0,0.4373216822961068
BMP4,21.0,0.4642857142857143,24.0,0.4112206221416137
BMP5,2.0,0.30000000000000004,2.0,0.2888888888888888
BMP6,21.0,0.4719077568134172,24.0,0.4245355643308898
BMP7,21.0,0.5163654127992183,24.0,0.554979121278141
BMP8A,11.0,0.6111111111111112,2.0,0.6000000000000001
BMP8B,21.0,0.435169880624426,24.0,0.38051399106837447
BMPER,15.0,0.4680356450987989,20.0,0.34171497584541055
BMPR1A,21.0,0.4252090800477897,24.0,0.4104113414977417
BMPR1B,21.0,0.3977611940298507,24.0,0.35978219371044706
BMPR1B-DT,3.0,0.3604938271604938,2.0,0.3308599194905071
BMPR2,21.0,0.3963206307490144,24.0,0.3763433187273638
BMS1,21.0,0.4602173046251994,24.0,0.42785632083548697
BMS1P14,18.0,0.3785185185185185,19.0,0.3888888888888888
BMT2,21.0,0.448399100034614,24.0,0.37301473696521675
BMX,21.0,0.4237037037037037,24.0,0.4101773302052195
BNC1,3.0,0.4333333333333333,3.0,0.4444444444444444
BNC2,20.0,0.36066666666666664,23.0,0.3692307692307692
BNC2-AS1,4.0,0.4848314606741573,9.0,0.3277777777777778
BNIP1,21.0,0.5615148578811369,24.0,0.3821351921170397
BNIP2,21.0,0.3769236923692369,24.0,0.3468217182569886
BNIP3,21.0,0.4366332241332241,24.0,0.38599795757400684
BNIP3L,21.0,0.3826572604350382,24.0,0.3615625631308484
BNIPL,21.0,0.5042042042042042,24.0,0.4619070875098469
BOC,20.0,0.5714285714285714,24.0,0.3938352514347627
BOD1,21.0,0.4518044899119068,24.0,0.3774869657960602
BOD1L1,21.0,0.3949696167793786,24.0,0.3891313528006411
BOD1L2,2.0,0.5700000000000001,4.0,0.3555555555555555
BOK,20.0,0.6584183006535947,22.0,0.5439814814814814
BOK-AS1,15.0,0.3844444444444445,19.0,0.2444444444444444
BOLA1,21.0,0.4970459518599562,24.0,0.4327620981275574
BOLA2,21.0,0.3118165784832452,24.0,0.2996131009415116
BOLA2-SMG1P6,21.0,0.4941306755260243,24.0,0.5161386258818284
BOLA2B,21.0,0.6052154195011338,24.0,0.4897472731436483
BOLA3,21.0,0.4418690752268197,24.0,0.26516014397914145
BOLA3-AS1,21.0,0.4523357769153371,24.0,0.3884674043999927
BOLL,13.0,0.5347222222222222,13.0,0.3148148148148148
BOP1,21.0,0.6163336360884045,24.0,0.6243910900437476
BORA,21.0,0.3902777777777778,24.0,0.36176337084834564
BORCS5,21.0,0.5003842694791922,24.0,0.4188717944187844
BORCS6,21.0,0.6052229299363057,24.0,0.4163527146835756
BORCS7,21.0,0.478259800304953,24.0,0.4877369381130028
BORCS8,21.0,0.5737803412641193,24.0,0.48397820881158843
BORCS8-MEF2B,19.0,0.4955555555555556,24.0,0.5395886876780833
BPESC1,,,2.0,0.31666666666666665
BPGM,21.0,0.3971695906432748,24.0,0.35524271799984597
BPHL,21.0,0.4657158380874762,24.0,0.44491917112195556
BPI,20.0,0.4306805555555555,23.0,0.3927638888888889
BPIFA3,2.0,0.5055555555555555,,
BPIFB1,14.0,0.5458333333333334,24.0,0.5448542337334314
BPIFB2,6.0,0.5777777777777777,7.0,0.5666666666666667
BPIFB3,13.0,0.4634831460674157,3.0,0.5444444444444444
BPIFB4,9.0,0.5777777777777777,12.0,0.5333333333333333
BPIFC,3.0,0.4111111111111111,7.0,0.3333333333333333
BPNT1,21.0,0.4403539009536941,24.0,0.4402444380566912
BPTF,21.0,0.445772922960559,24.0,0.405760381882792
BRAF,21.0,0.3818981349455312,24.0,0.372076656533469
BRAP,21.0,0.4695906432748538,24.0,0.4337403540516956
BRAT1,21.0,0.6233121916842846,24.0,0.504475370359407
BRCA1,21.0,0.4578717701580427,24.0,0.4657546374318526
BRCA2,21.0,0.3635853668309492,24.0,0.3457584008319461
BRCC3,21.0,0.4123720136518771,24.0,0.3930211749597709
BRD1,21.0,0.4242184557438794,24.0,0.42278869028910226
BRD2,21.0,0.5039684516396845,24.0,0.49468660988192525
BRD3,21.0,0.5556107078748146,24.0,0.4873658494119749
BRD3OS,21.0,0.506425925925926,24.0,0.40936052472292994
BRD4,21.0,0.5584821165517648,24.0,0.4647323257118095
BRD7,21.0,0.4982378413556607,24.0,0.48441781329119193
BRD8,21.0,0.459221307309139,24.0,0.4418013207438123
BRD9,21.0,0.6225608961834049,24.0,0.5086005575796899
BRDT,18.0,0.5564814814814815,22.0,0.5881165454925157
BRF1,21.0,0.6187403993855607,24.0,0.5291086720502296
BRF2,21.0,0.4917754868270332,24.0,0.3672929626466288
BRI3,21.0,0.5059465304508517,24.0,0.3048010977703791
BRI3BP,21.0,0.4967167769092002,24.0,0.47993139212249747
BRICD5,21.0,0.591343669250646,24.0,0.5996117688818825
BRINP1,1.0,0.4533333333333333,1.0,0.2888888888888888
BRINP2,,,1.0,0.4111111111111111
BRINP3,2.0,0.39138576779026213,3.0,0.4333333333333333
BRIP1,21.0,0.3872738148646628,24.0,0.381973459515741
BRIX1,21.0,0.3674718196457327,24.0,0.3385220915500956
BRK1,21.0,0.4970072983924298,24.0,0.40542525084614534
BRMS1,21.0,0.5874683884853377,24.0,0.5245135056766406
BRMS1L,21.0,0.3748929456840207,24.0,0.32966838140061083
BROX,21.0,0.3621466693022336,24.0,0.34287201034387593
BRPF1,21.0,0.5441618987073533,24.0,0.4718091031011469
BRPF3,21.0,0.4643050716221448,24.0,0.36958670180186864
BRS3,4.0,0.3229213483146067,13.0,0.3555555555555555
BRSK1,21.0,0.6082621082621082,24.0,0.5964684690162786
BRSK2,20.0,0.6232051282051282,24.0,0.5838528424154672
BRWD1,21.0,0.3681166700154041,24.0,0.3454937209524585
BRWD1-AS1,17.0,0.4680555555555555,24.0,0.45131691671903784
BRWD1-AS2,21.0,0.5305322128851541,24.0,0.46702890002084846
BRWD3,21.0,0.3831502340889074,24.0,0.36951455062337935
BSCL2,21.0,0.5351190476190476,24.0,0.5199120582638873
BSDC1,21.0,0.4391907668701424,24.0,0.40938268311229675
BSG,21.0,0.6526945303050665,24.0,0.6168074942954946
BSN,20.0,0.514217729405641,24.0,0.47987604183256355
BSN-AS1,11.0,0.5444444444444444,22.0,0.5676359338061465
BSN-DT,20.0,0.5411111111111111,23.0,0.5456140350877193
BSND,10.0,0.5211111111111111,22.0,0.6064246235173711
BSPH1,1.0,0.5444444444444444,,
BSPRY,21.0,0.5218473895582328,24.0,0.43501719669931227
BST1,21.0,0.3878996865203762,24.0,0.331713351242805
BST2,21.0,0.6238429496259456,24.0,0.4640291148788124
BTAF1,21.0,0.4051802137708178,24.0,0.40865918402542994
BTBD1,21.0,0.3983490972765743,24.0,0.3748067465401991
BTBD10,21.0,0.3972904265873015,24.0,0.37388085350746303
BTBD11,21.0,0.5138463819377522,24.0,0.43233363883350406
BTBD16,3.0,0.4775280898876404,9.0,0.4444444444444444
BTBD17,12.0,0.6375925925925926,18.0,0.46721566896699296
BTBD18,21.0,0.4722222222222222,23.0,0.4578157060124438
BTBD19,21.0,0.511638418079096,24.0,0.5123168017259214
BTBD2,21.0,0.6651656920077973,24.0,0.5187432211086751
BTBD3,21.0,0.4158974358974359,24.0,0.35937717896541066
BTBD6,21.0,0.5359977324263039,24.0,0.36330599478681747
BTBD7,21.0,0.4442400279727803,24.0,0.42523718407381217
BTBD8,21.0,0.3940223311546841,24.0,0.36195882397884344
BTBD9,21.0,0.458455522971652,24.0,0.426900685495905
BTBD9-AS1,11.0,0.4111111111111111,8.0,0.4111111111111111
BTC,20.0,0.39884296415195286,24.0,0.37274988244262086
BTD,21.0,0.4698053527980535,24.0,0.38233269994648467
BTF3,21.0,0.351323791398354,24.0,0.34514574024389677
BTF3L4,21.0,0.3457368643619833,24.0,0.35561732388879763
BTG1,21.0,0.4190570753767779,24.0,0.3954678509861196
BTG2,21.0,0.5429926277881478,24.0,0.33899442552220005
BTG3,21.0,0.4712731229597388,24.0,0.35038199763081657
BTG4,,,8.0,0.3638888888888888
BTK,21.0,0.4755242054567345,24.0,0.4368576708927505
BTLA,21.0,0.3643994461751471,24.0,0.33198183027876016
BTN1A1,17.0,0.4859550561797752,23.0,0.4411727883641719
BTN2A1,21.0,0.4193309910701215,24.0,0.43503545634460583
BTN2A2,21.0,0.4532856213402733,24.0,0.401360196277154
BTN3A1,21.0,0.498638985005767,24.0,0.4682869395151623
BTN3A2,21.0,0.4782047085140628,24.0,0.4968673161922176
BTN3A3,21.0,0.4853653156878963,24.0,0.45608492846293336
BTNL2,9.0,0.5466666666666666,4.0,0.5744126984126985
BTNL3,3.0,0.418607764390897,8.0,0.3563492063492063
BTNL8,15.0,0.4696623093681917,23.0,0.4111111111111111
BTNL9,21.0,0.5248439450686642,24.0,0.50689587176158
BTRC,21.0,0.4554968701095461,24.0,0.42633974905285776
BUB1,21.0,0.4064227960354721,24.0,0.3833820220763866
BUB1B,21.0,0.4324720068906115,24.0,0.41287425817405765
BUB1B-PAK6,4.0,0.5584893882646691,13.0,0.5
BUB3,21.0,0.4247323264553641,24.0,0.3774308241392127
BUD13,21.0,0.5103598989278153,24.0,0.4466471973658195
BUD23,21.0,0.4970796650203994,24.0,0.41772276122399954
BUD31,21.0,0.6001966712177361,24.0,0.46362369014855276
BVES,20.0,0.5323167469234885,24.0,0.5572859744990892
BVES-AS1,7.0,0.4185185185185185,3.0,0.296875
BX004987.1,21.0,0.3567049808429119,24.0,0.3675972547344037
BX005019.1,,,1.0,0.4352941176470588
BX005040.1,5.0,0.5,7.0,0.6444444444444445
BX005040.3,2.0,0.5,,
BX005214.2,11.0,0.5555555555555556,9.0,0.4444444444444444
BX005266.2,21.0,0.5008333333333334,23.0,0.4656500819960582
